,index,ID,Strain,Model_name,Species,Reference,Trait,Latitude,Longitude,Kingdom,Phylum,Class,Order,Family,Genus,B0,B0_stderr,E,E stderr,T_pk,T_pk.stderr,E_D ,E_D.stderr,E_D_L,E_D_L stderr,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Donor,Acceptor,Respiration.Type,R_Squared,AIC,BIC,Rank,Corrected,Optimal Conditions,Number of Data Points,Number of Variables
375,615,214.0,Desulfotomaculum alkaliphilum,schoolfield simple,desulfotomaculum alkaliphilum,"2000,  Pikuta E. et al 'Desulfotomaculum alkaliphilum sp. nov., a new alkaliphilic, moderately thermophilic, sulfate-reducing bacterium', International Journal of Systematic and Evolutionary Microbiolog 50, (25-33)",Specific Growth Rate,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,-5.474492431853251,0.3705750256800418,0.8309490599739464,0.05970769102819488,NA,NA,6.001993393068544,0.5166699699622279,NA,NA,325.7328000000086,321.0328000000075,328.5328000000092,1.075431978080128,Na,Sulfate,C1,0.9971138848267215,-40.209393391038844,-39.25059604489857,2.0,False,True,6.0,4.0
376,616,214.0,Desulfotomaculum alkaliphilum,schoolfield,desulfotomaculum alkaliphilum,"2000,  Pikuta E. et al 'Desulfotomaculum alkaliphilum sp. nov., a new alkaliphilic, moderately thermophilic, sulfate-reducing bacterium', International Journal of Systematic and Evolutionary Microbiolog 50, (25-33)",Specific Growth Rate,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,-2.1005406258939505,inf,0.41922752555587983,inf,NA,NA,5.807878041792933,inf,-0.6610730259813461,inf,325.7328000000086,320.83280000000747,328.63280000000924,1.0597377158255512,Na,Sulfate,C1,0.9974348035085218,-36.90745374457536,-36.36513745997898,3.0,False,True,6.0,6.0
377,405,142.0,Desulfotomaculum putei,schoolfield two factor,desulfotomaculum putei,"Liu, Y., Karnauchow, T. M., Jarrell, K. F., Balkwill, D. L., Drake, G. R., Ringelberg, D., ? Boone, D. R. (1997). Description of Two New Thermophilic Desulfotomaculum spp., Desulfotomaculum putei sp. nov., from a Deep Terrestrial Subsurface, and Desulfotomaculum luciae sp. nov., from a Hot Spring. International Journal of Systematic Bacteriology, 47(3), 615?621.",Specific Growth Rate,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,-5.713726026347563,0.62715041951114,0.9855033897486541,0.0846061945239763,338.14751809210384,0.30670543022609253,78578.89565893862,11738731.573520923,NA,NA,338.1257000000103,335.2257000000096,338.1257000000103,10.271313131764252,Hydrogen,Sulfate,C1,0.9615075420392653,-24.024711993152998,-17.302517097320795,1.0,False,True,19.0,4.0
378,406,142.0,Desulfotomaculum putei,schoolfield simple,desulfotomaculum putei,"Liu, Y., Karnauchow, T. M., Jarrell, K. F., Balkwill, D. L., Drake, G. R., Ringelberg, D., ? Boone, D. R. (1997). Description of Two New Thermophilic Desulfotomaculum spp., Desulfotomaculum putei sp. nov., from a Deep Terrestrial Subsurface, and Desulfotomaculum luciae sp. nov., from a Hot Spring. International Journal of Systematic Bacteriology, 47(3), 615?621.",Specific Growth Rate,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,-5.713725950157397,0.6272985260747378,0.9855033794531392,0.08462618128287511,NA,NA,115.14567394309253,580050.7854559813,NA,NA,337.2257000000101,334.2257000000094,337.52570000001015,9.272841960547497,Hydrogen,Sulfate,C1,0.9614890856217296,-24.015726637922114,-17.29353174208991,2.0,False,True,19.0,4.0
379,407,142.0,Desulfotomaculum putei,schoolfield,desulfotomaculum putei,"Liu, Y., Karnauchow, T. M., Jarrell, K. F., Balkwill, D. L., Drake, G. R., Ringelberg, D., ? Boone, D. R. (1997). Description of Two New Thermophilic Desulfotomaculum spp., Desulfotomaculum putei sp. nov., from a Deep Terrestrial Subsurface, and Desulfotomaculum luciae sp. nov., from a Hot Spring. International Journal of Systematic Bacteriology, 47(3), 615?621.",Specific Growth Rate,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,-5.024153664551216,0.0,0.985985836002966,0.0,NA,NA,36.6417788722841,0.0,-3.3335311544480106e-07,0,335.5257000000097,332.425700000009,336.22570000000985,7.660797513834074,Hydrogen,Sulfate,C1,0.9614869125127661,-20.015348554236027,-11.404275700070947,3.0,False,True,19.0,6.0
380,50,17.0,Desulfovibrio desulfuricans,schoolfield simple,desulfovibrio desulfuricans,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,5.7792047534699265,0.8034515442940298,1.9360729924855593,0.22485201193084875,NA,NA,15.382097503738436,104761.27166330692,NA,NA,306.06268000000927,304.3626800000089,307.0626800000095,1979849.8490076805,Lactate,Sulfate,,0.9986709654567731,145.37657767407666,147.77378538247584,1.0,False,True,8.0,4.0
381,51,17.0,Desulfovibrio desulfuricans,schoolfield two factor,desulfovibrio desulfuricans,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,5.779188501240798,0.8035352989371531,1.9360801350668653,0.2249119062306737,305.48090136657305,121.18990290882145,10.967860410928447,653.0246576397622,NA,NA,305.46268000000913,303.5626800000087,306.7626800000094,1603205.8606375963,Lactate,Sulfate,,0.9986707144629378,145.37660213697748,147.77380984537666,2.0,False,True,8.0,4.0
382,52,17.0,Desulfovibrio desulfuricans,schoolfield,desulfovibrio desulfuricans,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,8.345213375741318,0.0,1.2193093702594249,0.0,NA,NA,10.34010030979395,0.0,-52.64553413025521,0,305.7626800000092,303.0626800000086,307.26268000000954,929482.12368514,Lactate,Sulfate,,0.9962979867722369,159.20538052481118,161.76147131657004,3.0,False,True,8.0,6.0
383,41,14.0,Desulfovibrio profundus 500-1T,schoolfield simple,desulfovibrio profundus,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,9.753023429121402,1.2582739403604217,0.8591925429225893,0.5654063819948791,NA,NA,1.37397015678981,0.41853201238014576,NA,NA,301.2218300000082,292.62183000000624,311.52183000001054,192367.74104235182,Lactate,Sulfate,,0.8068221579318785,171.6941770880319,174.09138479643107,1.0,False,True,8.0,4.0
384,42,14.0,Desulfovibrio profundus 500-1T,schoolfield,desulfovibrio profundus,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,12.883007610658463,0.0,2.3792005032774455e-09,0.0,NA,NA,0.44410652627284597,0.0,-8139.312874557246,0,288.72183000000535,288.72183000000535,299.72183000000786,201378.26016000097,Lactate,Sulfate,,0.4805373265159988,184.5024760111486,187.05856680290745,2.0,True,True,8.0,6.0
385,43,14.0,Desulfovibrio profundus 500-1T,schoolfield two factor,desulfovibrio profundus,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,3.9229895142382905,90.35943780112429,3.5085112179887616,40.51898264915847,296.23468023018887,,21.899768615117882,,NA,NA,296.22183000000706,295.22183000000683,296.8218300000072,4686383.731153899,Lactate,Sulfate,,0.34947701976496315,186.52848705123412,188.9256947596333,3.0,False,True,8.0,4.0
386,47,16.0,Desulfovibrio salexigens,schoolfield two factor,desulfovibrio salexigens,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,3.749144382512518,0.8256351509203954,2.64043451088666,0.23101573808043507,302.1587267408869,0.13522339706794392,4.694569045352908,0.2585911532991431,NA,NA,302.1922500000084,299.5922500000078,304.99225000000905,880895.4539417417,Lactate,Sulfate,,0.9996327839074697,138.33887037800633,140.7360780864055,1.0,False,True,8.0,4.0
387,48,16.0,Desulfovibrio salexigens,schoolfield simple,desulfovibrio salexigens,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,3.749145957824259,0.8256284111894844,2.64043412194305,0.2310138737530022,NA,NA,4.694567559015949,0.2585941552583658,NA,NA,302.1922500000084,299.5922500000078,304.99225000000905,880895.0257024321,Lactate,Sulfate,,0.9996327835983186,138.3388703781749,140.73607808657408,2.0,False,True,8.0,4.0
388,49,16.0,Desulfovibrio salexigens,schoolfield,desulfovibrio salexigens,"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,13.119957704197692,0.0,1.4855759167264893e-07,0.0,NA,NA,2.8125528941225677,0.0,-83.09083724256008,0,293.6922500000065,292.9922500000063,306.79225000000946,497248.8747676385,Lactate,Sulfate,,0.9989722150248618,152.1549536770038,154.71104446876265,3.0,False,True,8.0,6.0
389,44,15.0,Desulfovibrio sp '80-55',schoolfield simple,desulfovibrio sp '80-55',"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,11.380307008175988,0.0,0.10141188622785835,0.0,NA,NA,12414.085125177322,0.0,NA,NA,325.8218300000138,301.82183000000833,325.8218300000138,175707.94776343464,Lactate,Sulfate,,0.017625503066646342,188.09224706554062,190.4894547739398,1.0,False,True,8.0,4.0
390,45,15.0,Desulfovibrio sp '80-55',schoolfield,desulfovibrio sp '80-55',"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,12.154327192439096,0.0,3.270692716661472e-09,0.0,NA,NA,2706.013424092559,0.0,-76.5132081708779,0,310.8218300000104,293.4218300000064,310.9218300000104,189914.11246329063,Lactate,Sulfate,,0.2364502120463916,193.87858903196627,196.43467982372513,2.0,False,True,8.0,6.0
391,46,15.0,Desulfovibrio sp '80-55',schoolfield two factor,desulfovibrio sp '80-55',"Bale, S. J., Goodman, K., Rochelle, P. a, Marchesi, J. R., Fry, J. C., Weightman, a J., & Parkes, R. J. (1997). Desulfovibrio profundus sp. nov., a novel barophilic sulfate-reducing bacterium from deep sediment layers in the Japan Sea. International Journal of Systematic Bacteriology, 47(2), 515?521.",Sulphide Production,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,28.792333366168513,0.0,17.85379836052603,0.0,278.41634950098086,0,5202.713901664813,0.0,NA,NA,278.421830000003,278.22183000000297,278.421830000003,242252.640000001,Lactate,Sulfate,,0.0,196.20903065789983,198.606238366299,3.0,True,True,8.0,4.0
392,33,11.0,Desulfurobacterium crinifex,schoolfield simple,desulfurobacterium crinifex,"Alain, K., Rolland, S., Crassous, P., Lesongeur, F., Zbinden, M., Le Gall, C., ? Querellou, J. (2003). Desulfurobacterium crinifex sp. nov., a novel thermophilic, pinkish-streamer forming, chemolithoautotrophic bacterium isolated from a Juan de Fuca Ridge hydrothermal vent and amendment of the genus Desulfurobacterium. Extremophiles, 7(5), 361?370.",Specific Growth Rate,45.59,-130.01,Bacteria,Aquificae,Aquificae,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,-8.785689226343095,1.9776145704572035,1.5067848678444418,0.2711780489505707,NA,NA,4.696329482067389,0.5895128326094035,NA,NA,335.43060000000736,331.5306000000065,338.6306000000081,14.952940314831816,Hydrogen,Nitrate,B1,0.9831333105154421,2.1850138091616245,3.91456455443819,1.0,False,True,7.0,4.0
393,34,11.0,Desulfurobacterium crinifex,schoolfield,desulfurobacterium crinifex,"Alain, K., Rolland, S., Crassous, P., Lesongeur, F., Zbinden, M., Le Gall, C., ? Querellou, J. (2003). Desulfurobacterium crinifex sp. nov., a novel thermophilic, pinkish-streamer forming, chemolithoautotrophic bacterium isolated from a Juan de Fuca Ridge hydrothermal vent and amendment of the genus Desulfurobacterium. Extremophiles, 7(5), 361?370.",Specific Growth Rate,45.59,-130.01,Bacteria,Aquificae,Aquificae,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,-8.785668795655363,0.0,1.5067819466043884,0.0,NA,NA,4.696342312240303,0.0,-42413152.61575069,0,335.43060000000736,331.5306000000065,338.6306000000081,14.952948934200194,Hydrogen,Nitrate,B1,0.9831332821838459,6.1850138087585345,7.806384852145727,2.0,False,True,7.0,6.0
394,35,11.0,Desulfurobacterium crinifex,schoolfield two factor,desulfurobacterium crinifex,"Alain, K., Rolland, S., Crassous, P., Lesongeur, F., Zbinden, M., Le Gall, C., ? Querellou, J. (2003). Desulfurobacterium crinifex sp. nov., a novel thermophilic, pinkish-streamer forming, chemolithoautotrophic bacterium isolated from a Juan de Fuca Ridge hydrothermal vent and amendment of the genus Desulfurobacterium. Extremophiles, 7(5), 361?370.",Specific Growth Rate,45.59,-130.01,Bacteria,Aquificae,Aquificae,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,-7.7960394506309365,3.927323253407652,1.3599352360915766,0.5244115657919163,337.6569718966302,,126.82116049586293,,NA,NA,337.63060000000786,335.5306000000074,337.9306000000079,25.199493531470285,Hydrogen,Nitrate,B1,0.900289601012711,14.941270866181691,16.67082161145826,3.0,False,True,7.0,4.0
395,336,118.0,Desulfurococcus sp. S,schoolfield two factor,desulfurococcus sp. s,"1988, JANNASCH, H. et al, 'Extremely Thermophilic Fermentative Archaebacteria of the Genus Desulfurococcus from Deep-Sea Hydrothermal Vents', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 54 ( 1203-1209)",Specific Growth Rate,11.0,110.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,-2.0857577919831005,0.9366056881880799,0.556890735275623,0.09807042887170869,360.6458900757835,1.7071622696614033,12.243835198574823,13.451653404435056,NA,NA,360.6238000000131,354.0238000000116,362.9238000000136,36.8104018973286,Na,Sulfur,C19,0.960985948355676,23.33399450280516,26.320117389486256,1.0,False,True,9.0,4.0
396,337,118.0,Desulfurococcus sp. S,schoolfield simple,desulfurococcus sp. s,"1988, JANNASCH, H. et al, 'Extremely Thermophilic Fermentative Archaebacteria of the Genus Desulfurococcus from Deep-Sea Hydrothermal Vents', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 54 ( 1203-1209)",Specific Growth Rate,11.0,110.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,-2.0857798693193472,0.9365767210515044,0.556892906761306,0.09806822841581128,NA,NA,12.24505970366547,13.47670295229474,NA,NA,360.6238000000131,354.0238000000116,362.9238000000136,36.810869896338005,Na,Sulfur,C19,0.9609856863270566,23.33399450363042,26.320117390311523,2.0,False,True,9.0,4.0
397,338,118.0,Desulfurococcus sp. S,schoolfield,desulfurococcus sp. s,"1988, JANNASCH, H. et al, 'Extremely Thermophilic Fermentative Archaebacteria of the Genus Desulfurococcus from Deep-Sea Hydrothermal Vents', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 54 ( 1203-1209)",Specific Growth Rate,11.0,110.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,-2.0857801585108606,0.0,0.5568929381388693,0.0,NA,NA,12.245052200450255,0.0,-31952.891249624026,0,360.6238000000131,354.0238000000116,362.9238000000136,36.81086814279321,Na,Sulfur,C19,0.9609856867547333,27.333994503610427,30.71456654496396,3.0,False,True,9.0,6.0
398,339,119.0,Desulfurococcus sp. SY,schoolfield two factor,desulfurococcus sp. sy,"1988, JANNASCH, H. et al, 'Extremely Thermophilic Fermentative Archaebacteria of the Genus Desulfurococcus from Deep-Sea Hydrothermal Vents', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 54 ( 1203-1209)",Specific Growth Rate,11.0,110.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,-1.9449245684410477,1.0160936267361487,0.5255195570052485,0.1051642433937465,362.1045462699068,0.9990995864059153,8.003783912934987,2.2762493657764553,NA,NA,362.0555000000135,354.65550000001184,365.25550000001425,32.139276827929656,Na,Sulfur,C19,0.9478983359619705,26.33608529368081,29.84901075865104,1.0,False,True,10.0,4.0
399,340,119.0,Desulfurococcus sp. SY,schoolfield simple,desulfurococcus sp. sy,"1988, JANNASCH, H. et al, 'Extremely Thermophilic Fermentative Archaebacteria of the Genus Desulfurococcus from Deep-Sea Hydrothermal Vents', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 54 ( 1203-1209)",Specific Growth Rate,11.0,110.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,-1.9452373060642791,1.0163007847453118,0.5255555069307767,0.10518566229530774,NA,NA,8.002263350726105,2.2748925005805685,NA,NA,362.0555000000135,354.65550000001184,365.25550000001425,32.139573536278355,Na,Sulfur,C19,0.9478983175979135,26.33608538492348,29.84901084989371,2.0,False,True,10.0,4.0
400,341,119.0,Desulfurococcus sp. SY,schoolfield,desulfurococcus sp. sy,"1988, JANNASCH, H. et al, 'Extremely Thermophilic Fermentative Archaebacteria of the Genus Desulfurococcus from Deep-Sea Hydrothermal Vents', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 54 ( 1203-1209)",Specific Growth Rate,11.0,110.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,1.2596562227271895,0.0,0.20195873491903826,0.0,NA,NA,11.75492688186747,0.0,-84120.9903762202,0,362.9555000000137,349.5555000000107,366.05550000001443,28.91101320300736,Na,Sulfur,C19,0.6162960045111003,51.94220626085024,56.060301911808565,3.0,False,True,10.0,6.0
401,691,240.0,Desulfuromonas michiganensis,schoolfield two factor,desulfuromonas michiganensis,"Sung, Y., Ritalahti, K. M., Sanford, R. a, Urbance, J. W., Flynn, S. J., Tiedje, J. M., ? Lo, F. E. (2003). Characterization of two tetrachloroethene-reducing, acetate-oxidizing anaerobic bacteria and their description as Desulfuromonas michiganensis sp. nov. Applied and Environmental Microbiology, 69(5), 2964?2974.",Specific Growth Rate,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,-3.523812763777651,0.5080235861757687,0.6762894180292466,0.055935520065820865,355.30172145509425,1.385658496713192,12.794710965055929,11.355396834819377,NA,NA,355.3048000000117,349.9048000000105,357.30480000001216,21.39237707820815,Na,Sulfate,,0.984302055337457,2.9055373553653068,6.418462820335537,1.0,False,True,10.0,4.0
402,692,240.0,Desulfuromonas michiganensis,schoolfield simple,desulfuromonas michiganensis,"Sung, Y., Ritalahti, K. M., Sanford, R. a, Urbance, J. W., Flynn, S. J., Tiedje, J. M., ? Lo, F. E. (2003). Characterization of two tetrachloroethene-reducing, acetate-oxidizing anaerobic bacteria and their description as Desulfuromonas michiganensis sp. nov. Applied and Environmental Microbiology, 69(5), 2964?2974.",Specific Growth Rate,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,-3.5238132675583778,0.5080312980460152,0.676289507715897,0.055936452063957746,NA,NA,12.79435401078761,11.330479582182683,NA,NA,355.3048000000117,349.9048000000105,357.30480000001216,21.392292350747905,Na,Sulfate,,0.9843020786441016,2.905537358197889,6.418462823168119,2.0,False,True,10.0,4.0
403,693,240.0,Desulfuromonas michiganensis,schoolfield,desulfuromonas michiganensis,"Sung, Y., Ritalahti, K. M., Sanford, R. a, Urbance, J. W., Flynn, S. J., Tiedje, J. M., ? Lo, F. E. (2003). Characterization of two tetrachloroethene-reducing, acetate-oxidizing anaerobic bacteria and their description as Desulfuromonas michiganensis sp. nov. Applied and Environmental Microbiology, 69(5), 2964?2974.",Specific Growth Rate,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,-3.523814193840104,0.0,0.6762895744226868,0.0,NA,NA,12.794716220585196,0.0,-82.42113718342209,0,355.3048000000117,349.9048000000105,357.30480000001216,21.39238039364978,Na,Sulfate,,0.9843020516188479,6.905537355361717,11.023633006320036,3.0,False,True,10.0,6.0
404,694,241.0,Desulfuromonas michiganensis,schoolfield,desulfuromonas michiganensis,"Sung, Y., Ritalahti, K. M., Sanford, R. a, Urbance, J. W., Flynn, S. J., Tiedje, J. M., ? Lo, F. E. (2003). Characterization of two tetrachloroethene-reducing, acetate-oxidizing anaerobic bacteria and their description as Desulfuromonas michiganensis sp. nov. Applied and Environmental Microbiology, 69(5), 2964?2974.",Specific Growth Rate,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,1.4428310686646977,1.0151495116854847,0.1513896738054944,0.10341835074528609,NA,NA,23.223480080543517,6.320021532445018,-1.7501573316684307,0.18701270159309002,355.53810000001147,344.738100000009,357.3381000000119,18.03182574141857,Na,Sulfate,,0.9989283784567998,-20.597664976335842,-16.479569325377522,1.0,False,True,10.0,6.0
405,695,241.0,Desulfuromonas michiganensis,schoolfield two factor,desulfuromonas michiganensis,"Sung, Y., Ritalahti, K. M., Sanford, R. a, Urbance, J. W., Flynn, S. J., Tiedje, J. M., ? Lo, F. E. (2003). Characterization of two tetrachloroethene-reducing, acetate-oxidizing anaerobic bacteria and their description as Desulfuromonas michiganensis sp. nov. Applied and Environmental Microbiology, 69(5), 2964?2974.",Specific Growth Rate,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,-3.1537659268196294,0.8112703814714923,0.6354339437533151,0.08934061111625169,355.7265331561183,2.090087047318566,21.98438536821973,32.657326238628556,NA,NA,355.7381000000115,350.3381000000103,357.13810000001183,21.793812470915533,Na,Sulfate,,0.9511129241020365,13.861295427270006,17.37422089224024,2.0,False,True,10.0,4.0
406,696,241.0,Desulfuromonas michiganensis,schoolfield simple,desulfuromonas michiganensis,"Sung, Y., Ritalahti, K. M., Sanford, R. a, Urbance, J. W., Flynn, S. J., Tiedje, J. M., ? Lo, F. E. (2003). Characterization of two tetrachloroethene-reducing, acetate-oxidizing anaerobic bacteria and their description as Desulfuromonas michiganensis sp. nov. Applied and Environmental Microbiology, 69(5), 2964?2974.",Specific Growth Rate,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,-3.1537631519547995,0.8112721692195326,0.6354336422925086,0.08934073262691142,NA,NA,21.983779046501045,32.61826625710401,NA,NA,355.7381000000115,350.3381000000103,357.13810000001183,21.793740115728276,Na,Sulfate,,0.9511129729943035,13.861295428219558,17.374220893189786,3.0,False,True,10.0,4.0
407,1218,428.0,Erwinia amylovora,schoolfield,erwinia amylovora,"2001, Helene Feil and Alexander H. Purcell, 'Temperature-Dependent Growth and Survival of Xylella fastidiosa in Vitro and in Potted Grapevines '. Plant Disease, 85(12),pp1230-1234",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,2.6384145079758734,0.0,1.6927780288611416e-09,0.0,NA,NA,24.253095243031137,0.0,-2.170675778029371,0,304.311563616009,293.8115636160066,306.1115636160094,13.706197100527264,Na,Na,Aerobic,0.9967308714807945,-15.112304113952522,-10.32703720436393,1.0,False,True,11.0,6.0
408,1219,428.0,Erwinia amylovora,schoolfield simple,erwinia amylovora,"2001, Helene Feil and Alexander H. Purcell, 'Temperature-Dependent Growth and Survival of Xylella fastidiosa in Vitro and in Potted Grapevines '. Plant Disease, 85(12),pp1230-1234",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,0.014770197625976146,0.469304346401683,0.7022789041575004,0.14456552894141875,NA,NA,5.011679243299107,1.5081677384094054,NA,NA,302.01156361600846,297.21156361600737,304.8115636160091,15.037843921494451,Na,Na,Aerobic,0.9250386503835312,15.5804024137776,19.569878777769453,2.0,False,True,11.0,4.0
